trace_id,row_index,item_id,agent_id,parent_id,event_type,timestamp,content_length_chars,token_count,steps_since_last_seen,seconds_since_last_seen,measured_latency_seconds,dag_completion_fraction,agent_depth,fan_out,is_dependency_of_sink,will_be_reused,event_type_model_call,event_type_tool_call,event_type_final_answer
run_frames_119,42,15cabb3a3f,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,10,5.132693,5.131959,0.5,1,1,True,0,1,0,0
run_frames_119,43,7de8621f4f,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,10,5.132693,5.131959,0.5,1,1,True,0,1,0,0
run_frames_119,44,d95a886fde,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,4,5.132693,5.131959,0.5,1,1,True,1,1,0,0
run_frames_119,45,2fc7a5f9eb,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,10,5.132693,5.131959,0.5,1,1,True,0,1,0,0
run_frames_119,46,d95a886fde,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,2,0.0,5.131959,0.5,1,1,True,1,1,0,0
run_frames_119,47,51d65d9886,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,10,5.132693,5.131959,0.5,1,1,True,0,1,0,0
run_frames_119,48,d95a886fde,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,2,0.0,5.131959,0.5,1,1,True,1,1,0,0
run_frames_119,49,41a52cb982,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,10,5.132693,5.131959,0.5,1,1,True,0,1,0,0
run_frames_119,50,d95a886fde,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,2,0.0,5.131959,0.5,1,1,True,1,1,0,0
run_frames_119,51,1c68e69acd,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,-1,-1.0,5.131959,0.5,1,1,True,0,1,0,0
run_frames_119,52,d95a886fde,subagent_get_born_year_person,planner,model_call,2026-08-13T10:29:15.340560+00:00,9418,2447,2,0.0,5.131959,0.5,1,1,True,0,1,0,0
run_frames_119,53,ba9cef2d1d,subagent_get_born_year_person,planner,tool_call,2026-08-13T10:29:15.340895+00:00,36,9,12,5.132294,,0.5,1,1,True,0,0,1,0
run_frames_119,54,a9514f80e9,subagent_calculate_age_difference,planner,model_call,2026-08-13T10:29:41.114588+00:00,379,87,-1,-1.0,,0.5,1,1,False,0,1,0,0
run_frames_119,55,4a50c40e60,subagent_calculate_age_difference,planner,final_answer,2026-08-13T10:29:41.115219+00:00,1017,204,-1,-1.0,,0.5,1,1,False,0,0,0,1
run_frames_119,56,d4a787fdb4,synthesizer,planner,model_call,2026-08-13T10:29:56.076445+00:00,1324,263,-1,-1.0,,0.75,1,0,False,0,1,0,0
run_frames_119,57,35a6ef53e0,synthesizer,planner,final_answer,2026-08-13T10:29:56.076909+00:00,856,174,-1,-1.0,,0.75,1,0,False,0,0,0,1
run_frames_12,0,1722d60968,subagent_search_for_musical,planner,model_call,2026-08-13T07:26:28.105913+00:00,139,33,-1,-1.0,,0.0,1,1,True,1,1,0,0
run_frames_12,1,429a5db381,subagent_search_for_musical,planner,tool_call,2026-08-13T07:26:28.106078+00:00,74,17,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_12,2,1722d60968,subagent_search_for_musical,planner,model_call,2026-08-13T07:26:36.608125+00:00,1717,435,2,8.502212,8.502047,0.0,1,1,True,0,1,0,0
run_frames_12,3,55330b2f4e,subagent_search_for_musical,planner,model_call,2026-08-13T07:26:36.608125+00:00,1717,435,-1,-1.0,8.502047,0.0,1,1,True,0,1,0,0
run_frames_12,4,5f03ec58aa,subagent_search_for_musical,planner,model_call,2026-08-13T07:26:36.608125+00:00,1717,435,-1,-1.0,8.502047,0.0,1,1,True,0,1,0,0
run_frames_12,5,1a2c534287,subagent_search_for_musical,planner,final_answer,2026-08-13T07:26:36.609113+00:00,265,65,-1,-1.0,,0.0,1,1,True,0,0,0,1
run_frames_12,6,766183c89e,subagent_find_composer,planner,model_call,2026-08-13T07:26:39.197616+00:00,435,108,-1,-1.0,,0.5,1,1,False,1,1,0,0
run_frames_12,7,da2e75a99d,subagent_find_composer,planner,tool_call,2026-08-13T07:26:39.197880+00:00,36,9,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_12,8,766183c89e,subagent_find_composer,planner,model_call,2026-08-13T07:26:44.773056+00:00,1980,491,2,5.57544,5.575176,0.5,1,1,False,0,1,0,0
run_frames_12,9,51c367aba8,subagent_find_composer,planner,model_call,2026-08-13T07:26:44.773056+00:00,1980,491,-1,-1.0,5.575176,0.5,1,1,False,0,1,0,0
run_frames_12,10,ee9443ecf5,subagent_find_composer,planner,model_call,2026-08-13T07:26:44.773056+00:00,1980,491,-1,-1.0,5.575176,0.5,1,1,False,0,1,0,0
run_frames_12,11,7291ffb80e,subagent_find_composer,planner,final_answer,2026-08-13T07:26:44.773471+00:00,151,33,-1,-1.0,,0.5,1,1,False,0,0,0,1
run_frames_12,12,60c1cf533a,synthesizer,planner,model_call,2026-08-13T07:26:48.360029+00:00,330,70,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_12,13,78ee109f23,synthesizer,planner,final_answer,2026-08-13T07:26:48.360208+00:00,166,34,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_120,0,21c2cafc06,subagent_get_groundhog_info,planner,model_call,2026-08-13T10:30:18.907336+00:00,97,27,-1,-1.0,,0.0,1,1,False,1,1,0,0
run_frames_120,1,423152de69,subagent_get_groundhog_info,planner,tool_call,2026-08-13T10:30:18.907512+00:00,67,17,-1,-1.0,,0.0,1,1,False,0,0,1,0
run_frames_120,2,773334c3c9,subagent_check_phil_life_span,planner,model_call,2026-08-13T10:30:21.260359+00:00,167,39,-1,-1.0,,0.0,1,1,False,0,1,0,0
run_frames_120,3,5df0282a0a,subagent_check_phil_life_span,planner,tool_call,2026-08-13T10:30:21.260647+00:00,62,17,-1,-1.0,,0.0,1,1,False,0,0,1,0
run_frames_120,4,21c2cafc06,subagent_get_groundhog_info,planner,model_call,2026-08-13T10:30:36.103181+00:00,1740,423,4,17.195845,17.195669,0.0,1,1,False,0,1,0,0
run_frames_120,5,73c22d9bce,subagent_get_groundhog_info,planner,model_call,2026-08-13T10:30:36.103181+00:00,1740,423,-1,-1.0,17.195669,0.0,1,1,False,0,1,0,0
run_frames_120,6,199da0e882,subagent_get_groundhog_info,planner,model_call,2026-08-13T10:30:36.103181+00:00,1740,423,-1,-1.0,17.195669,0.0,1,1,False,1,1,0,0
run_frames_120,7,4f1128f057,subagent_get_groundhog_info,planner,final_answer,2026-08-13T10:30:36.103855+00:00,715,160,-1,-1.0,,0.0,1,1,False,0,0,0,1
run_frames_120,8,773334c3c9,subagent_check_phil_life_span,planner,model_call,2026-08-13T10:30:53.443221+00:00,1749,421,6,32.182862,32.182574,0.2,1,1,False,0,1,0,0
run_frames_120,9,35c0404d63,subagent_check_phil_life_span,planner,model_call,2026-08-13T10:30:53.443221+00:00,1749,421,-1,-1.0,32.182574,0.2,1,1,False,0,1,0,0
run_frames_120,10,199da0e882,subagent_check_phil_life_span,planner,model_call,2026-08-13T10:30:53.443221+00:00,1749,421,4,17.34004,32.182574,0.2,1,1,False,0,1,0,0
run_frames_120,11,798463e656,subagent_check_phil_life_span,planner,final_answer,2026-08-13T10:30:53.443863+00:00,461,101,-1,-1.0,,0.2,1,1,False,0,0,0,1
run_frames_120,12,73a94bbca4,subagent_find_closest_prediction_location,planner,model_call,2026-08-13T10:31:23.069786+00:00,944,224,-1,-1.0,,0.4,1,1,False,1,1,0,0
run_frames_120,13,08854ec422,subagent_find_closest_prediction_location,planner,tool_call,2026-08-13T10:31:23.070527+00:00,97,23,-1,-1.0,,0.4,1,1,False,0,0,1,0
run_frames_120,14,73a94bbca4,subagent_find_closest_prediction_location,planner,model_call,2026-08-13T10:31:41.865274+00:00,4289,970,2,18.795488,18.794747,0.4,1,1,False,0,1,0,0
run_frames_120,15,df174dfdc4,subagent_find_closest_prediction_location,planner,model_call,2026-08-13T10:31:41.865274+00:00,4289,970,-1,-1.0,18.794747,0.4,1,1,False,0,1,0,0
run_frames_120,16,199da0e882,subagent_find_closest_prediction_location,planner,model_call,2026-08-13T10:31:41.865274+00:00,4289,970,6,48.422053,18.794747,0.4,1,1,False,0,1,0,0
run_frames_120,17,5007f60039,subagent_find_closest_prediction_location,planner,final_answer,2026-08-13T10:31:41.866466+00:00,1100,221,-1,-1.0,,0.4,1,1,False,0,0,0,1
run_frames_120,18,505ff022a9,subagent_calculate_year_difference,planner,model_call,2026-08-13T10:31:49.485915+00:00,1813,393,-1,-1.0,,0.6,1,1,True,1,1,0,0
run_frames_120,19,bc95cac74e,subagent_calculate_year_difference,planner,tool_call,2026-08-13T10:31:49.486391+00:00,166,45,-1,-1.0,,0.6,1,1,True,0,0,1,0
run_frames_120,20,505ff022a9,subagent_calculate_year_difference,planner,model_call,2026-08-13T10:32:03.492487+00:00,2248,518,2,14.006572,14.006096,0.6,1,1,True,0,1,0,0
run_frames_120,21,17c90d15b3,subagent_calculate_year_difference,planner,model_call,2026-08-13T10:32:03.492487+00:00,2248,518,-1,-1.0,14.006096,0.6,1,1,True,0,1,0,0
run_frames_120,22,214356cd53,subagent_calculate_year_difference,planner,model_call,2026-08-13T10:32:03.492487+00:00,2248,518,-1,-1.0,14.006096,0.6,1,1,True,0,1,0,0
run_frames_120,23,bd1d4850b0,subagent_calculate_year_difference,planner,final_answer,2026-08-13T10:32:03.493924+00:00,863,174,-1,-1.0,,0.6,1,1,True,0,0,0,1
run_frames_120,24,1b2a5196db,subagent_validate_prediction_location,planner,model_call,2026-08-13T10:32:07.726412+00:00,1091,226,-1,-1.0,,0.8,1,1,False,1,1,0,0
run_frames_120,25,b19291b99a,subagent_validate_prediction_location,planner,tool_call,2026-08-13T10:32:07.726740+00:00,81,19,-1,-1.0,,0.8,1,1,False,0,0,1,0
run_frames_120,26,1b2a5196db,subagent_validate_prediction_location,planner,model_call,2026-08-13T10:32:27.499280+00:00,2692,610,2,19.772868,19.77254,0.8,1,1,False,0,1,0,0
run_frames_120,27,5e276a5392,subagent_validate_prediction_location,planner,model_call,2026-08-13T10:32:27.499280+00:00,2692,610,-1,-1.0,19.77254,0.8,1,1,False,0,1,0,0
run_frames_120,28,199da0e882,subagent_validate_prediction_location,planner,model_call,2026-08-13T10:32:27.499280+00:00,2692,610,12,45.634006,19.77254,0.8,1,1,False,0,1,0,0
run_frames_120,29,4177747841,subagent_validate_prediction_location,planner,final_answer,2026-08-13T10:32:27.500616+00:00,922,189,-1,-1.0,,0.8,1,1,False,0,0,0,1
run_frames_120,30,125c54ffee,synthesizer,planner,model_call,2026-08-13T10:32:46.895681+00:00,1141,236,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_120,31,1deb09c3f5,synthesizer,planner,final_answer,2026-08-13T10:32:46.896312+00:00,825,185,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_121,0,62e7fe6674,subagent_search_artist_release_date,planner,model_call,2026-08-13T10:32:59.009261+00:00,93,29,-1,-1.0,,0.0,1,1,True,1,1,0,0
run_frames_121,1,aebd237606,subagent_search_artist_release_date,planner,tool_call,2026-08-13T10:32:59.009498+00:00,72,21,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_121,2,62e7fe6674,subagent_search_artist_release_date,planner,model_call,2026-08-13T10:33:04.336338+00:00,420,119,2,5.327077,5.32684,0.0,1,1,True,0,1,0,0
run_frames_121,3,f4fa9de0c2,subagent_search_artist_release_date,planner,model_call,2026-08-13T10:33:04.336338+00:00,420,119,-1,-1.0,5.32684,0.0,1,1,True,0,1,0,0
run_frames_121,4,6da6a063e7,subagent_search_artist_release_date,planner,model_call,2026-08-13T10:33:04.336338+00:00,420,119,-1,-1.0,5.32684,0.0,1,1,True,0,1,0,0
run_frames_121,5,003cb124f0,subagent_search_artist_release_date,planner,final_answer,2026-08-13T10:33:04.336718+00:00,319,66,-1,-1.0,,0.0,1,1,True,0,0,0,1
run_frames_121,6,9ab05b9dde,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:13.432939+00:00,521,113,-1,-1.0,,0.5,1,1,False,1,1,0,0
run_frames_121,7,30bd8f4a7c,subagent_find_austrian_pm,planner,tool_call,2026-08-13T10:33:13.433234+00:00,55,15,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_121,8,9ab05b9dde,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:27.667234+00:00,2480,569,2,14.234295,14.234,0.5,1,1,False,1,1,0,0
run_frames_121,9,421c6b5260,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:27.667234+00:00,2480,569,-1,-1.0,14.234,0.5,1,1,False,1,1,0,0
run_frames_121,10,5ce69945d4,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:27.667234+00:00,2480,569,-1,-1.0,14.234,0.5,1,1,False,1,1,0,0
run_frames_121,11,cae6240054,subagent_find_austrian_pm,planner,tool_call,2026-08-13T10:33:27.667825+00:00,45,12,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_121,12,9ab05b9dde,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:37.698734+00:00,4637,1032,4,10.0315,10.030909,0.5,1,1,False,0,1,0,0
run_frames_121,13,421c6b5260,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:37.698734+00:00,4637,1032,4,10.0315,10.030909,0.5,1,1,False,0,1,0,0
run_frames_121,14,5ce69945d4,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:37.698734+00:00,4637,1032,4,10.0315,10.030909,0.5,1,1,False,0,1,0,0
run_frames_121,15,6117784543,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:37.698734+00:00,4637,1032,-1,-1.0,10.030909,0.5,1,1,False,0,1,0,0
run_frames_121,16,b82edb357f,subagent_find_austrian_pm,planner,model_call,2026-08-13T10:33:37.698734+00:00,4637,1032,-1,-1.0,10.030909,0.5,1,1,False,0,1,0,0
run_frames_121,17,8e4bdc0664,subagent_find_austrian_pm,planner,final_answer,2026-08-13T10:33:37.699157+00:00,469,96,-1,-1.0,,0.5,1,1,False,0,0,0,1
run_frames_121,18,7e1074d434,synthesizer,planner,model_call,2026-08-13T10:33:45.347405+00:00,623,132,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_121,19,9a7bb55bbf,synthesizer,planner,final_answer,2026-08-13T10:33:45.349510+00:00,244,50,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_122,0,9407f7eca0,subagent_get_election_data_2016,planner,model_call,2026-08-13T10:34:00.768018+00:00,95,24,-1,-1.0,,0.0,1,1,True,1,1,0,0
run_frames_122,1,0158dfc31f,subagent_get_election_data_2016,planner,tool_call,2026-08-13T10:34:00.768282+00:00,60,12,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_122,2,26a002bc11,subagent_get_election_data_2021,planner,model_call,2026-08-13T10:34:03.006593+00:00,95,24,-1,-1.0,,0.0,1,1,True,0,1,0,0
run_frames_122,3,5462275b4e,subagent_get_election_data_2021,planner,tool_call,2026-08-13T10:34:03.006859+00:00,60,12,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_122,4,9407f7eca0,subagent_get_election_data_2016,planner,model_call,2026-08-13T10:34:18.821892+00:00,1689,379,4,18.053874,18.05361,0.0,1,1,True,0,1,0,0
run_frames_122,5,317df9d1d2,subagent_get_election_data_2016,planner,model_call,2026-08-13T10:34:18.821892+00:00,1689,379,-1,-1.0,18.05361,0.0,1,1,True,0,1,0,0
run_frames_122,6,2b8fb0c1ea,subagent_get_election_data_2016,planner,model_call,2026-08-13T10:34:18.821892+00:00,1689,379,-1,-1.0,18.05361,0.0,1,1,True,0,1,0,0
run_frames_122,7,ec0d49de2f,subagent_get_election_data_2016,planner,final_answer,2026-08-13T10:34:18.822303+00:00,882,165,-1,-1.0,,0.0,1,1,True,0,0,0,1
run_frames_122,8,26a002bc11,subagent_get_election_data_2021,planner,model_call,2026-08-13T10:34:32.345567+00:00,1689,390,6,29.338974,29.338708,0.3333333333333333,1,1,True,0,1,0,0
run_frames_122,9,1f3b57e0fd,subagent_get_election_data_2021,planner,model_call,2026-08-13T10:34:32.345567+00:00,1689,390,-1,-1.0,29.338708,0.3333333333333333,1,1,True,0,1,0,0
run_frames_122,10,e68220cd34,subagent_get_election_data_2021,planner,model_call,2026-08-13T10:34:32.345567+00:00,1689,390,-1,-1.0,29.338708,0.3333333333333333,1,1,True,0,1,0,0
run_frames_122,11,7a0d8a7325,subagent_get_election_data_2021,planner,final_answer,2026-08-13T10:34:32.345936+00:00,630,123,-1,-1.0,,0.3333333333333333,1,1,True,0,0,0,1
run_frames_122,12,097a0226ee,subagent_compare_votes,planner,model_call,2026-08-13T10:34:51.045732+00:00,1740,363,-1,-1.0,,0.6666666666666666,1,1,False,1,1,0,0
run_frames_122,13,0763edc84b,subagent_compare_votes,planner,tool_call,2026-08-13T10:34:51.046227+00:00,495,175,-1,-1.0,,0.6666666666666666,1,1,False,0,0,1,0
run_frames_122,14,097a0226ee,subagent_compare_votes,planner,model_call,2026-08-13T10:35:04.289356+00:00,2499,615,2,13.243624,13.243129,0.6666666666666666,1,1,False,0,1,0,0
run_frames_122,15,8bcc2281ef,subagent_compare_votes,planner,model_call,2026-08-13T10:35:04.289356+00:00,2499,615,-1,-1.0,13.243129,0.6666666666666666,1,1,False,0,1,0,0
run_frames_122,16,371a37a5a1,subagent_compare_votes,planner,model_call,2026-08-13T10:35:04.289356+00:00,2499,615,-1,-1.0,13.243129,0.6666666666666666,1,1,False,0,1,0,0
run_frames_122,17,e9e2587bf1,subagent_compare_votes,planner,final_answer,2026-08-13T10:35:04.289986+00:00,717,151,-1,-1.0,,0.6666666666666666,1,1,False,0,0,0,1
run_frames_122,18,5c57a2a518,synthesizer,planner,model_call,2026-08-13T10:35:09.244171+00:00,913,190,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_122,19,10022c35c7,synthesizer,planner,final_answer,2026-08-13T10:35:09.244475+00:00,212,40,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_123,0,4c9fa11bc4,subagent_get_launch_year,planner,model_call,2026-08-13T10:35:24.533004+00:00,71,22,-1,-1.0,,0.0,1,1,False,1,1,0,0
run_frames_123,1,d79c5f3c7b,subagent_get_launch_year,planner,tool_call,2026-08-13T10:35:24.533453+00:00,41,12,-1,-1.0,,0.0,1,1,False,0,0,1,0
run_frames_123,2,4c9fa11bc4,subagent_get_launch_year,planner,model_call,2026-08-13T10:35:33.042954+00:00,1731,442,2,8.50995,8.509501,0.0,1,1,False,0,1,0,0
run_frames_123,3,2a082cf95b,subagent_get_launch_year,planner,model_call,2026-08-13T10:35:33.042954+00:00,1731,442,-1,-1.0,8.509501,0.0,1,1,False,0,1,0,0
run_frames_123,4,8c97c10963,subagent_get_launch_year,planner,model_call,2026-08-13T10:35:33.042954+00:00,1731,442,-1,-1.0,8.509501,0.0,1,1,False,0,1,0,0
run_frames_123,5,05163bb368,subagent_get_launch_year,planner,final_answer,2026-08-13T10:35:33.043683+00:00,171,48,-1,-1.0,,0.0,1,1,False,0,0,0,1
run_frames_123,6,1f32e4dc4a,subagent_search_for_monarch_death,planner,model_call,2026-08-13T10:35:35.698240+00:00,324,88,-1,-1.0,,0.3333333333333333,1,1,True,1,1,0,0
run_frames_123,7,e6497976c3,subagent_search_for_monarch_death,planner,tool_call,2026-08-13T10:35:35.698547+00:00,45,13,-1,-1.0,,0.3333333333333333,1,1,True,0,0,1,0
run_frames_123,8,1f32e4dc4a,subagent_search_for_monarch_death,planner,model_call,2026-08-13T10:35:44.872249+00:00,1870,444,2,9.174009,9.173702,0.3333333333333333,1,1,True,0,1,0,0
run_frames_123,9,be4eec9823,subagent_search_for_monarch_death,planner,model_call,2026-08-13T10:35:44.872249+00:00,1870,444,-1,-1.0,9.173702,0.3333333333333333,1,1,True,0,1,0,0
run_frames_123,10,d75b60a72f,subagent_search_for_monarch_death,planner,model_call,2026-08-13T10:35:44.872249+00:00,1870,444,-1,-1.0,9.173702,0.3333333333333333,1,1,True,0,1,0,0
run_frames_123,11,316b872c01,subagent_search_for_monarch_death,planner,final_answer,2026-08-13T10:35:44.872758+00:00,321,70,-1,-1.0,,0.3333333333333333,1,1,True,0,0,0,1
run_frames_123,12,04bc6a3608,subagent_query_reign_length,planner,model_call,2026-08-13T10:35:51.400842+00:00,478,111,-1,-1.0,,0.6666666666666666,1,1,False,0,1,0,0
run_frames_123,13,de43e9209e,subagent_query_reign_length,planner,final_answer,2026-08-13T10:35:51.401056+00:00,357,75,-1,-1.0,,0.6666666666666666,1,1,False,0,0,0,1
run_frames_123,14,aba831c2e1,synthesizer,planner,model_call,2026-08-13T10:35:57.952445+00:00,530,114,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_123,15,be3cd6cdc1,synthesizer,planner,final_answer,2026-08-13T10:35:57.952975+00:00,284,65,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_124,0,ff8a95d358,subagent_search_election_results,planner,model_call,2026-08-13T10:36:08.551247+00:00,167,35,-1,-1.0,,0.0,1,1,True,1,1,0,0
run_frames_124,1,b83f4831e9,subagent_search_election_results,planner,tool_call,2026-08-13T10:36:08.551415+00:00,112,19,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_124,2,ff8a95d358,subagent_search_election_results,planner,model_call,2026-08-13T10:36:21.219045+00:00,1853,415,2,12.667798,12.66763,0.0,1,1,True,0,1,0,0
run_frames_124,3,92fc4ad2d8,subagent_search_election_results,planner,model_call,2026-08-13T10:36:21.219045+00:00,1853,415,-1,-1.0,12.66763,0.0,1,1,True,0,1,0,0
run_frames_124,4,341367df3b,subagent_search_election_results,planner,model_call,2026-08-13T10:36:21.219045+00:00,1853,415,-1,-1.0,12.66763,0.0,1,1,True,0,1,0,0
run_frames_124,5,d41d813a42,subagent_search_election_results,planner,final_answer,2026-08-13T10:36:21.219521+00:00,726,131,-1,-1.0,,0.0,1,1,True,0,0,0,1
run_frames_124,6,7f17172aed,subagent_parse_results,planner,model_call,2026-08-13T10:36:30.428390+00:00,914,181,-1,-1.0,,0.5,1,1,False,0,1,0,0
run_frames_124,7,20ea240a0a,subagent_parse_results,planner,final_answer,2026-08-13T10:36:30.428591+00:00,569,111,-1,-1.0,,0.5,1,1,False,0,0,0,1
run_frames_124,8,d4ab394bac,synthesizer,planner,model_call,2026-08-13T10:36:38.627157+00:00,747,145,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_124,9,7b9bf6b080,synthesizer,planner,final_answer,2026-08-13T10:36:38.627579+00:00,509,97,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_125,0,fae0aea73f,subagent_search_movie,planner,model_call,2026-08-13T10:36:53.413569+00:00,86,23,-1,-1.0,,0.0,1,1,False,0,1,0,0
run_frames_125,1,c0c3a8d6ad,subagent_search_movie,planner,final_answer,2026-08-13T10:36:53.413797+00:00,264,49,-1,-1.0,,0.0,1,1,False,0,0,0,1
run_frames_125,2,48d5470705,subagent_get_costar_info,planner,model_call,2026-08-13T10:36:56.244133+00:00,585,247,-1,-1.0,,0.3333333333333333,1,1,True,1,1,0,0
run_frames_125,3,ca4efd1167,subagent_get_costar_info,planner,tool_call,2026-08-13T10:36:56.244274+00:00,54,14,-1,-1.0,,0.3333333333333333,1,1,True,0,0,1,0
run_frames_125,4,48d5470705,subagent_get_costar_info,planner,model_call,2026-08-13T10:37:04.677130+00:00,2134,614,2,8.432997,8.432856,0.3333333333333333,1,1,True,0,1,0,0
run_frames_125,5,457e7edc20,subagent_get_costar_info,planner,model_call,2026-08-13T10:37:04.677130+00:00,2134,614,-1,-1.0,8.432856,0.3333333333333333,1,1,True,0,1,0,0
run_frames_125,6,06b40ce500,subagent_get_costar_info,planner,model_call,2026-08-13T10:37:04.677130+00:00,2134,614,-1,-1.0,8.432856,0.3333333333333333,1,1,True,0,1,0,0
run_frames_125,7,87553a2045,subagent_get_costar_info,planner,final_answer,2026-08-13T10:37:04.677908+00:00,402,74,-1,-1.0,,0.3333333333333333,1,1,True,0,0,0,1
run_frames_125,8,8116bc05f9,subagent_check_costar_award,planner,model_call,2026-08-13T10:37:13.117171+00:00,572,122,-1,-1.0,,0.6666666666666666,1,1,False,1,1,0,0
run_frames_125,9,6661716147,subagent_check_costar_award,planner,tool_call,2026-08-13T10:37:13.117357+00:00,65,15,-1,-1.0,,0.6666666666666666,1,1,False,0,0,1,0
run_frames_125,10,8116bc05f9,subagent_check_costar_award,planner,model_call,2026-08-13T10:37:23.193110+00:00,2521,571,2,10.075939,10.075753,0.6666666666666666,1,1,False,0,1,0,0
run_frames_125,11,9787a5fcce,subagent_check_costar_award,planner,model_call,2026-08-13T10:37:23.193110+00:00,2521,571,-1,-1.0,10.075753,0.6666666666666666,1,1,False,0,1,0,0
run_frames_125,12,06b40ce500,subagent_check_costar_award,planner,model_call,2026-08-13T10:37:23.193110+00:00,2521,571,6,18.51598,10.075753,0.6666666666666666,1,1,False,0,1,0,0
run_frames_125,13,a74f2b5a03,subagent_check_costar_award,planner,final_answer,2026-08-13T10:37:23.193641+00:00,502,101,-1,-1.0,,0.6666666666666666,1,1,False,0,0,0,1
run_frames_125,14,da34eca334,synthesizer,planner,model_call,2026-08-13T10:37:29.006422+00:00,687,143,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_125,15,59011b8c6a,synthesizer,planner,final_answer,2026-08-13T10:37:29.006705+00:00,218,53,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_126,0,a77b6ca8e4,subagent_search_2002_world_series_batting,planner,model_call,2026-08-13T10:40:55.739932+00:00,177,40,-1,-1.0,,0.0,1,1,True,1,1,0,0
run_frames_126,1,1a5b2ccb23,subagent_search_2002_world_series_batting,planner,tool_call,2026-08-13T10:40:55.740185+00:00,95,21,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_126,2,a77b6ca8e4,subagent_search_2002_world_series_batting,planner,model_call,2026-08-13T10:41:24.195456+00:00,1775,435,2,28.455524,28.455271,0.0,1,1,True,0,1,0,0
run_frames_126,3,55bc9df716,subagent_search_2002_world_series_batting,planner,model_call,2026-08-13T10:41:24.195456+00:00,1775,435,-1,-1.0,28.455271,0.0,1,1,True,0,1,0,0
run_frames_126,4,93da323219,subagent_search_2002_world_series_batting,planner,model_call,2026-08-13T10:41:24.195456+00:00,1775,435,-1,-1.0,28.455271,0.0,1,1,True,0,1,0,0
run_frames_126,5,1d1e317b5f,subagent_search_2002_world_series_batting,planner,final_answer,2026-08-13T10:41:24.196932+00:00,896,202,-1,-1.0,,0.0,1,1,True,0,0,0,1
run_frames_126,6,88507908ef,subagent_find_best_career_batting_average,planner,model_call,2026-08-13T10:48:10.065970+00:00,1132,267,-1,-1.0,,0.5,1,1,False,1,1,0,0
run_frames_126,7,24bc68dfbc,subagent_find_best_career_batting_average,planner,tool_call,2026-08-13T10:48:10.066714+00:00,78,18,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_126,8,88507908ef,subagent_find_best_career_batting_average,planner,model_call,2026-08-13T10:48:28.033642+00:00,3242,768,2,17.967672,17.966928,0.5,1,1,False,1,1,0,0
run_frames_126,9,9877a5d930,subagent_find_best_career_batting_average,planner,model_call,2026-08-13T10:48:28.033642+00:00,3242,768,-1,-1.0,17.966928,0.5,1,1,False,1,1,0,0
